,STORE_KEY,STORE_NUMBER,STORE_NAME,STORE_TYPE_NAME,OPEN_DATE,CLOSE_DATE,CITY_NAME,STATE_CODE,STATE_NAME,TIME_ZONE_NAME,DMA_ID,DMA_NAME,STORE_STATUS,REGION_ID,REGION_NAME,PRIOR_STORE_NUMBER,STORE_LIVE_DATE,STORE_FUNCTIONAL_STATUS,GLOBAL_REGION_STORE_TYPE_NAME,AREA_REGION,DISPATCH_GO_LIVE_DATE,DOOR_DASH_GO_LIVE_DATE,DOOR_DASH_MARKUP_GO_LIVE_DATE,STORE_CONCEPT_NAME,UBER_EATS_MARKUP_DATE
1479,175,1866,FL1866,Franchise,2021-05-11,1999-12-31,BOYNTON BEACH,FL,Florida,Eastern,548.0,WEST PALM BEACH-FT. PIERCE,Active,2.0,Southeast,0.0,2021-05-11,Operational,DomesticFranchise,WEST PALM BEACH-FT. PIERCE,2021-05-12,2021-05-14,2021-05-11,Original,2022-07-20
1481,114581,2500,LA2500,Franchise,2023-12-18,1999-12-31,METAIRIE,LA,Louisiana,Central,622.0,NEW ORLEANS,Active,2.0,Southeast,0.0,2023-12-18,Operational,DomesticFranchise,NEW ORLEANS,2023-12-18,,2023-12-18,Original,2023-12-18
1482,1066,243,FL243,Franchise,2005-08-29,1999-12-31,PENSACOLA,FL,Florida,Central,686.0,MOBILE-PENSACOLA (FT WALT),Active,2.0,Southeast,0.0,2005-08-29,Operational,DomesticFranchise,MOBILE-PENSACOLA (FT WALT),2019-12-11,2019-12-11,2020-08-23,Original,2022-07-20
1483,1131,309,ID309,Franchise,2006-12-13,1999-12-31,COEUR D ALENE,ID,Idaho,Pacific,881.0,SPOKANE,Active,4.0,West,0.0,2006-12-13,Operational,DomesticFranchise,SPOKANE,2019-10-16,2019-10-16,2020-09-27,Original,2022-07-20
1484,553,2246,AL2246,Franchise,2023-07-13,1999-12-31,MOBILE,AL,Alabama,Eastern,686.0,MOBILE-PENSACOLA (FT WALT),Active,2.0,Southeast,0.0,2023-07-13,Operational,DomesticFranchise,MOBILE-PENSACOLA (FT WALT),2023-07-13,,2023-07-13,Original,2023-07-13
1485,176,1867,LA1867,Franchise,2021-07-27,1999-12-31,DENHAM SPRINGS,LA,Louisiana,Central,716.0,BATON ROUGE,Active,2.0,Southeast,0.0,2021-07-27,Operational,DomesticFranchise,BATON ROUGE,2021-07-27,,2021-07-27,Original,2022-07-20
1486,229,1921,LA1921,Franchise,2021-06-04,1999-12-31,SLIDELL,LA,Louisiana,Central,622.0,NEW ORLEANS,Active,2.0,Southeast,0.0,2021-06-04,Operational,DomesticFranchise,NEW ORLEANS,2021-06-04,2021-06-04,2021-06-04,Original,2022-07-20
1487,1133,311,LA311,Franchise,2007-06-22,1999-12-31,THIBODAUX,LA,Louisiana,Central,622.0,NEW ORLEANS,Active,2.0,Southeast,0.0,2007-06-22,Operational,DomesticFranchise,NEW ORLEANS,2019-10-16,2019-10-16,2020-09-27,Original,2022-07-20
1488,1990,1209,AL1209,Franchise,2017-04-19,1999-12-31,MOBILE,AL,Alabama,Central,686.0,MOBILE-PENSACOLA (FT WALT),Active,2.0,Southeast,0.0,2017-04-19,Operational,DomesticFranchise,MOBILE-PENSACOLA (FT WALT),2019-12-11,2019-12-11,2020-09-27,Original,2022-07-20
1489,1176,354,FL354,Franchise,2007-11-15,1999-12-31,PENSACOLA,FL,Florida,Central,686.0,MOBILE-PENSACOLA (FT WALT),Active,2.0,Southeast,0.0,2007-11-15,Operational,DomesticFranchise,MOBILE-PENSACOLA (FT WALT),2019-12-11,2019-12-11,2020-08-23,Original,2022-07-20
1490,1414,592,LA592,Franchise,2012-05-09,1999-12-31,LAKE CHARLES,LA,Louisiana,Central,643.0,LAKE CHARLES,Active,1.0,Southwest,0.0,2012-05-09,Operational,DomesticFranchise,LAKE CHARLES,2019-11-13,2019-11-13,2020-11-03,Original,2022-07-06
1491,2138,1358,LA1358,Franchise,2017-11-03,1999-12-31,BATON ROUGE,LA,Louisiana,Central,716.0,BATON ROUGE,Active,2.0,Southeast,0.0,2017-11-03,Operational,DomesticFranchise,BATON ROUGE,2019-10-16,2019-10-16,2020-09-27,Original,2022-07-20
1492,546,2239,IL2239,Franchise,2023-05-16,1999-12-31,PROSPECT HEIGHTS,IL,Illinois,Central,602.0,CHICAGO,Active,3.0,North,0.0,2023-05-16,Operational,DomesticFranchise,CHICAGO,2023-05-16,,2023-05-16,Original,2023-05-16
1493,1196883,927,TX927,Corporate,2024-05-20,1999-12-31,FORT WORTH,TX,Texas,Unknown,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,2024-05-20,Operational,DomesticCorporate,DALLAS-FT. WORTH,2024-05-20,,2024-05-20,Original,2024-05-20
1494,46,1737,CA1737,Franchise,2020-07-31,1999-12-31,BELLFLOWER,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2020-07-31,Operational,DomesticFranchise,LOS ANGELES,2020-07-31,2020-07-31,2020-09-27,Original,2022-07-20
1495,1719,897,CA897,Franchise,2015-12-06,1999-12-31,NORWALK,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2015-12-06,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-02-27,2020-09-27,Original,2022-07-20
1496,1880,1099,CA1099,Franchise,2016-06-25,1999-12-31,NORTH HILLS,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2016-06-25,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-11-07,2020-09-27,Original,2022-07-20
1497,1090,267,CA267,Franchise,2006-09-02,1999-12-31,LOS ANGELES,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2006-09-02,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-11-07,2020-09-27,Original,2022-07-20
1498,1832,1051,CA1051,Franchise,2016-05-01,1999-12-31,GARDEN GROVE,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2016-05-01,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-11-07,2020-09-27,Original,2022-07-20
1499,1060,237,CA237,Franchise,2005-07-16,1999-12-31,RANCHO SANTA MARGARITA,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2005-07-16,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2015-08-02,2020-09-27,Original,2022-07-20
1500,90,1781,CA1781,Franchise,2020-12-18,1999-12-31,LA MESA,CA,California,Pacific,825.0,SAN DIEGO,Active,4.0,West,0.0,2020-12-18,Operational,DomesticFranchise,SAN DIEGO,2020-12-18,2020-12-18,2020-12-18,Original,2022-07-20
1501,1135,313,CA313,Franchise,2008-06-30,1999-12-31,WALNUT PARK,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2008-06-30,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-11-07,2020-09-27,Original,2022-07-20
1502,1678,856,CA856,Franchise,2015-08-02,1999-12-31,CYPRESS,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2015-08-02,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-11-07,2020-09-27,Original,2022-07-20
1503,1051,228,CA228,Franchise,2005-05-23,1999-12-31,BELL GARDENS,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2005-05-23,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-11-07,2020-09-27,Original,2022-07-20
1504,1089,266,CA266,Franchise,2006-02-01,1999-12-31,LAKEWOOD,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2006-02-01,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-08-08,2020-09-27,Original,2022-07-20
1505,2049,1268,CA1268,Franchise,2017-03-31,1999-12-31,LOS ANGELES,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2017-03-31,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-11-07,2020-09-27,Original,2022-07-20
1506,1329,507,CA507,Franchise,2010-02-25,1999-12-31,LONG BEACH,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2010-02-25,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-11-07,2020-09-27,Original,2022-07-20
1507,1946,1165,CA1165,Franchise,2016-09-24,1999-12-31,HAWAIIAN GARDENS,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2016-09-24,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-08-08,2020-09-27,Original,2022-07-20
1508,1177,355,CA355,Franchise,2007-07-22,1999-12-31,BELLFLOWER,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2007-07-22,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-11-07,2020-09-27,Original,2022-07-20
1509,1326,504,CA504,Franchise,2009-10-22,1999-12-31,PICO RIVERA,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2009-10-22,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-11-07,2020-09-27,Original,2022-07-20
1510,2191,1412,CA1412,Franchise,2018-09-09,1999-12-31,MAYWOOD,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2018-09-09,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-11-07,2020-09-27,Original,2022-07-20
1511,2194,1415,CA1415,Franchise,2018-10-07,1999-12-31,LOS ANGELES,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2018-10-07,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-11-07,2020-09-27,Original,2022-07-20
1512,1214,392,CA392,Franchise,2006-02-08,1999-12-31,LONG BEACH,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2006-02-08,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-11-07,2020-09-27,Original,2022-07-20
1513,1218,396,CA396,Franchise,2008-05-22,1999-12-31,COMPTON,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2008-05-22,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-11-07,2020-09-27,Original,2022-07-20
1514,1219,397,CA397,Franchise,2008-08-28,1999-12-31,COMPTON,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2008-08-28,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-11-07,2020-09-27,Original,2022-07-20
1515,1394,572,CA572,Franchise,2011-08-04,1999-12-31,SANTA ANA,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2011-08-04,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2015-08-02,2020-09-27,Original,2022-07-20
1516,1395,573,CA573,Franchise,2011-07-12,1999-12-31,IRVINE,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2011-07-12,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-11-07,2020-09-27,Original,2022-07-20
1517,1041,218,CA218,Franchise,2005-03-02,1999-12-31,LAKE FOREST,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2005-03-02,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2015-05-03,2020-09-27,Original,2022-07-20
1518,1079,256,CA256,Franchise,2006-03-20,1999-12-31,LYNWOOD,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2006-03-20,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-11-07,2020-09-27,Original,2022-07-20
1519,2060,1279,CA1279,Franchise,2017-12-03,1999-12-31,MISSION HILLS,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2017-12-03,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-11-07,2020-09-27,Original,2022-07-20
1520,2010,1229,CA1229,Franchise,2017-04-18,1999-12-31,FULLERTON,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2017-04-18,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-11-07,2020-09-27,Original,2022-07-20
1521,1899,1118,CA1118,Franchise,2016-08-28,1999-12-31,ANAHEIM,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2016-08-28,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-11-07,2020-09-27,Original,2022-07-20
1522,2057,1276,CA1276,Franchise,2017-07-16,1999-12-31,ANAHEIM,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2017-07-16,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-02-28,2020-09-27,Original,2022-07-20
1523,1103,280,CA280,Franchise,2006-04-07,1999-12-31,CERRITOS,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2006-04-07,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-11-07,2020-09-27,Original,2022-07-20
1524,1333,511,CA511,Franchise,2010-05-14,1999-12-31,GARDENA,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2010-05-14,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2016-01-03,2020-09-27,Original,2022-07-20
1526,1,1691,NV1691,Franchise,2020-06-26,1999-12-31,HENDERSON,NV,Nevada,Pacific,839.0,LAS VEGAS,Active,4.0,West,0.0,2020-06-26,Operational,DomesticFranchise,LAS VEGAS,2020-06-26,2020-06-26,2020-08-23,Original,2022-07-20
1527,1831,1050,NV1050,Franchise,2015-10-25,1999-12-31,NORTH LAS VEGAS,NV,Nevada,Pacific,839.0,LAS VEGAS,Active,4.0,West,0.0,2015-10-25,Operational,DomesticFranchise,LAS VEGAS,2017-10-26,2017-10-26,2020-08-23,Original,2022-07-20
1528,490163,2578,TX2578,Franchise,2024-01-19,1999-12-31,HOUSTON,TX,Texas,Central,618.0,HOUSTON,Active,1.0,Southwest,0.0,2024-01-19,Operational,DomesticFranchise,HOUSTON,2024-01-19,,2024-01-19,Original,2024-01-19
1529,1900,1119,NV1119,Franchise,2016-05-15,1999-12-31,LAS VEGAS,NV,Nevada,Pacific,839.0,LAS VEGAS,Active,4.0,West,0.0,2016-05-15,Operational,DomesticFranchise,LAS VEGAS,2017-10-26,2017-10-26,2020-08-23,Original,2022-07-20
1530,1064,241,NV241,Franchise,2005-08-26,1999-12-31,LAS VEGAS,NV,Nevada,Pacific,839.0,LAS VEGAS,Active,4.0,West,0.0,2005-08-26,Operational,DomesticFranchise,LAS VEGAS,2017-10-26,2017-10-26,2020-09-27,Original,2022-07-20
1531,1696,874,TX874,Franchise,2015-12-18,1999-12-31,PEARLAND,TX,Texas,Central,618.0,HOUSTON,Active,1.0,Southwest,0.0,2015-12-18,Operational,DomesticFranchise,HOUSTON,2018-11-28,2018-11-28,2020-09-27,Original,2022-07-20
1532,1320,498,TX498,Franchise,2010-03-24,1999-12-31,LAKE JACKSON,TX,Texas,Central,618.0,HOUSTON,Active,1.0,Southwest,0.0,2010-03-24,Operational,DomesticFranchise,HOUSTON,2019-08-28,2019-08-28,2020-09-27,Original,2010-03-24
1533,1304,482,TX482,Franchise,2009-08-25,1999-12-31,PASADENA,TX,Texas,Central,618.0,HOUSTON,Active,1.0,Southwest,0.0,2009-08-25,Operational,DomesticFranchise,HOUSTON,2018-11-28,2018-11-28,2020-09-27,Original,2022-07-20
1534,323,2016,TX2016,Franchise,2021-08-03,1999-12-31,LAPORTE,TX,Texas,Central,618.0,HOUSTON,Active,1.0,Southwest,0.0,2021-08-03,Operational,DomesticFranchise,HOUSTON,2021-08-03,2021-08-03,2021-08-03,Original,2022-07-20
1535,315,2008,TX2008,Franchise,2021-11-12,1999-12-31,PASADENA,TX,Texas,Central,618.0,HOUSTON,Active,1.0,Southwest,0.0,2021-11-12,Operational,DomesticFranchise,HOUSTON,2021-11-12,2021-11-16,2021-11-12,Original,2022-07-20
1536,1672,850,CO850,Franchise,2015-01-16,1999-12-31,LAKEWOOD,CO,Colorado,Mountain,751.0,DENVER,Active,4.0,West,0.0,2015-01-16,Operational,DomesticFranchise,DENVER,2018-09-12,2018-09-12,2020-09-27,Original,2022-07-20
1537,1293,471,CO471,Franchise,2009-01-23,1999-12-31,THORNTON,CO,Colorado,Mountain,751.0,DENVER,Active,4.0,West,0.0,2009-01-23,Operational,DomesticFranchise,DENVER,2018-09-12,2018-09-12,2020-09-27,Original,2022-07-20
1538,2149,1369,CO1369,Franchise,2018-01-26,1999-12-31,ARVADA,CO,Colorado,Mountain,751.0,DENVER,Active,4.0,West,0.0,2018-01-26,Operational,DomesticFranchise,DENVER,2018-09-12,2018-09-12,2020-09-27,Original,2022-07-20
1539,103,1794,WA1794,Franchise,2021-01-08,1999-12-31,OAK HARBOR,WA,Washington,Pacific,819.0,SEATTLE-TACOMA,Active,4.0,West,0.0,2021-01-08,Operational,DomesticFranchise,SEATTLE-TACOMA,2021-01-08,2021-01-08,2021-01-08,Original,2022-07-20
1540,466,2159,CO2159,Franchise,2023-01-20,1999-12-31,LITTLETON,CO,Colorado,Mountain,751.0,DENVER,Active,4.0,West,0.0,2023-01-20,Operational,DomesticFranchise,DENVER,2023-01-20,2023-01-20,2023-01-20,Original,2023-01-20
1541,345,2038,CO2038,Franchise,2022-06-03,1999-12-31,DENVER,CO,Colorado,Mountain,751.0,DENVER,Active,4.0,West,0.0,2022-06-03,Operational,DomesticFranchise,DENVER,2022-06-03,2022-06-03,2022-06-03,Original,2022-07-20
1542,1984,1203,NV1203,Franchise,2017-05-24,1999-12-31,LAS VEGAS,NV,Nevada,Pacific,839.0,LAS VEGAS,Active,4.0,West,0.0,2017-05-24,Operational,DomesticFranchise,LAS VEGAS,2017-10-26,2017-10-26,2020-08-23,Original,2022-07-20
1543,1827,1046,WA1046,Franchise,2018-10-16,1999-12-31,SEATTLE,WA,Washington,Pacific,819.0,SEATTLE-TACOMA,Active,4.0,West,0.0,2018-10-16,Operational,DomesticFranchise,SEATTLE-TACOMA,2019-09-18,2019-09-18,2020-09-27,Original,2018-10-16
1544,2030,1249,NV1249,Franchise,2017-02-12,1999-12-31,HENDERSON,NV,Nevada,Pacific,839.0,LAS VEGAS,Active,4.0,West,0.0,2017-02-12,Operational,DomesticFranchise,LAS VEGAS,2017-10-26,2017-10-26,2020-08-23,Original,2022-07-20
1545,2212,1433,NV1433,Franchise,2018-05-20,1999-12-31,LAS VEGAS,NV,Nevada,Pacific,839.0,LAS VEGAS,Active,4.0,West,0.0,2018-05-20,Operational,DomesticFranchise,LAS VEGAS,2018-05-20,2018-05-20,2020-08-23,Original,2022-07-20
1546,2039,1258,WA1258,Franchise,2017-07-08,1999-12-31,SEATTLE,WA,Washington,Pacific,819.0,SEATTLE-TACOMA,Active,4.0,West,0.0,2017-07-08,Operational,DomesticFranchise,SEATTLE-TACOMA,2019-09-18,2019-09-18,2020-09-27,Original,2017-07-08
1547,2178,1399,NV1399,Franchise,2019-06-29,1999-12-31,NORTH LAS VEGAS,NV,Nevada,Pacific,839.0,LAS VEGAS,Active,4.0,West,0.0,2019-06-29,Operational,DomesticFranchise,LAS VEGAS,2019-09-18,2019-09-18,2020-08-23,Original,2022-07-20
1548,1938,1157,WA1157,Franchise,2016-08-04,1999-12-31,SEATTLE,WA,Washington,Pacific,819.0,SEATTLE-TACOMA,Active,4.0,West,0.0,2016-08-04,Operational,DomesticFranchise,SEATTLE-TACOMA,2019-09-18,2019-09-18,2020-09-27,Original,2016-08-04
1550,75466,2485,MD2485,Franchise,2024-05-21,1999-12-31,BELTSVILLE,MD,Maryland,Unknown,511.0,"WASHINGTON, DC (HAGRSTWN)",Active,2.0,Southeast,0.0,2024-05-21,Operational,DomesticFranchise,"WASHINGTON, DC (HAGRSTWN)",2024-05-21,,2024-05-21,Original,2024-05-21
1551,262304,2523,CA2523,Franchise,2024-05-22,1999-12-31,BIG BEAR LAKE,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2024-05-22,Operational,DomesticFranchise,LOS ANGELES,2024-05-22,,2024-05-22,Original,2024-05-22
1552,262305,2522,NY2522,Franchise,2024-05-22,1999-12-31,ROSEDALE,NY,New York,Eastern,501.0,NEW YORK,Active,3.0,North,0.0,2024-05-22,Operational,DomesticFranchise,NEW YORK,2024-05-22,,2024-05-22,Original,2024-05-22
1553,341,2034,TX2034,Franchise,2022-05-27,1999-12-31,HOUSTON,TX,Texas,Central,618.0,HOUSTON,Active,1.0,Southwest,0.0,2022-05-27,Operational,DomesticFranchise,HOUSTON,2022-06-01,2022-06-01,2022-05-27,Original,2022-07-20
1554,389,2082,OH2082,Franchise,2022-05-23,1999-12-31,NILES,OH,Ohio,Central,536.0,YOUNGSTOWN,Active,3.0,North,0.0,2022-05-23,Operational,DomesticFranchise,YOUNGSTOWN,2022-05-23,2022-05-23,2022-05-23,Original,2022-07-20
1555,581,2274,AZ2274,Franchise,2023-05-18,1999-12-31,GILBERT,AZ,Arizona,Mountain (DST not observed),753.0,PHOENIX (PRESCOTT),Active,1.0,Southwest,0.0,2023-05-18,Operational,DomesticFranchise,PHOENIX (PRESCOTT),2023-05-18,,2023-05-18,Original,2023-05-18
1556,433,2126,WI2126,Franchise,2022-05-20,1999-12-31,BELOIT,WI,Wisconsin,Eastern,669.0,MADISON,Active,3.0,North,0.0,2022-05-20,Operational,DomesticFranchise,MADISON,2022-05-20,2022-05-20,2022-05-20,Original,2022-07-20
1557,381,2074,IL2074,Franchise,2022-05-18,1999-12-31,DOWNERS GROVE,IL,Illinois,Central,602.0,CHICAGO,Active,3.0,North,0.0,2022-05-18,Operational,DomesticFranchise,CHICAGO,2022-05-18,2022-05-18,2022-05-18,Original,2022-07-20
1558,335,2028,FL2028,Franchise,2022-05-18,1999-12-31,ORLANDO,FL,Florida,Eastern,534.0,ORLANDO-DAYTONA BCH-MELBRN,Active,2.0,Southeast,0.0,2022-05-18,Operational,DomesticFranchise,ORLANDO-DAYTONA BCH-MELBRN,2022-05-18,2022-05-18,2022-05-18,Original,2022-07-20
1559,395,2088,CA2088,Franchise,2022-05-17,1999-12-31,SALINAS,CA,California,Pacific,828.0,MONTEREY-SALINAS,Active,4.0,West,0.0,2022-05-17,Operational,DomesticFranchise,MONTEREY-SALINAS,2022-05-17,2022-05-17,2022-05-17,Original,2022-05-17
1560,1361,539,LA539,Franchise,2010-08-31,1999-12-31,BATON ROUGE,LA,Louisiana,Central,716.0,BATON ROUGE,Active,2.0,Southeast,0.0,2010-08-31,Operational,DomesticFranchise,BATON ROUGE,2019-10-16,2019-10-16,2020-09-27,Original,2022-07-20
1561,1281,459,LA459,Franchise,2008-10-25,1999-12-31,GONZALES,LA,Louisiana,Central,716.0,BATON ROUGE,Active,2.0,Southeast,0.0,2008-10-25,Operational,DomesticFranchise,BATON ROUGE,2019-10-16,2019-10-16,2020-09-27,Original,2022-07-20
1562,77907,2490,LA2490,Franchise,2023-11-08,1999-12-31,CARENCRO,LA,Louisiana,Central,622.0,NEW ORLEANS,Active,2.0,Southeast,0.0,2023-11-08,Operational,DomesticFranchise,"LAFAYETTE, LA",2023-12-17,,2023-11-08,Original,2023-11-08
1563,282,1974,LA1974,Franchise,2022-01-17,1999-12-31,ALEXANDRIA,LA,Louisiana,Central,644.0,"ALEXANDRIA, LA",Active,2.0,Southeast,0.0,2022-01-17,Operational,DomesticFranchise,"ALEXANDRIA, LA",2022-01-19,2022-01-17,2022-01-17,Original,2022-07-20
1564,1710,888,LA888,Franchise,2015-04-12,1999-12-31,BATON ROUGE,LA,Louisiana,Central,716.0,BATON ROUGE,Active,2.0,Southeast,0.0,2015-04-12,Operational,DomesticFranchise,BATON ROUGE,2019-10-16,2019-10-16,2020-09-27,Original,2022-07-20
1565,269,1961,CA1961,Franchise,2021-12-14,1999-12-31,MOORPARK,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2021-12-14,Operational,DomesticFranchise,LOS ANGELES,2021-12-14,2021-12-14,2021-12-14,Original,2021-12-14
1566,977,154,TX154,Corporate,2004-02-01,1999-12-31,ARLINGTON,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,2004-02-01,Operational,DomesticCorporate,DALLAS-FT. WORTH,2019-04-17,2019-04-17,2020-09-27,Original,2022-07-20
1567,448,2141,CA2141,Franchise,2022-06-22,1999-12-31,SANTA PAULA,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2022-06-22,Operational,DomesticFranchise,LOS ANGELES,2022-06-22,2022-06-22,2022-06-22,Original,2022-06-22
1568,306,1999,CA1999,Franchise,2022-01-20,1999-12-31,SIMI VALLEY,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2022-01-20,Operational,DomesticFranchise,LOS ANGELES,2022-01-20,2022-01-20,2022-01-20,Original,2022-01-20
1569,1334,512,LA512,Franchise,2010-02-17,1999-12-31,ZACHARY,LA,Louisiana,Central,716.0,BATON ROUGE,Active,2.0,Southeast,0.0,2010-02-17,Operational,DomesticFranchise,BATON ROUGE,2019-10-16,2019-10-16,2020-09-27,Original,2022-07-20
1570,1656,834,GA834,Franchise,2015-02-04,1999-12-31,SMYRNA,GA,Georgia,Eastern,524.0,ATLANTA,Active,2.0,Southeast,0.0,2015-02-04,Operational,DomesticFranchise,ATLANTA,2019-06-05,2019-06-05,2020-09-27,Original,2022-07-20
1571,570,2263,WA2263,Franchise,2023-04-19,1999-12-31,SPOKANE,WA,Washington,Pacific,881.0,SPOKANE,Active,4.0,West,0.0,2023-04-19,Operational,DomesticFranchise,SPOKANE,2023-04-19,,2023-04-19,Original,2023-04-19
1572,1965,1184,LA1184,Franchise,2016-07-08,1999-12-31,NEW ORLEANS,LA,Louisiana,Central,622.0,NEW ORLEANS,Active,2.0,Southeast,0.0,2016-07-08,Operational,DomesticFranchise,NEW ORLEANS,2019-10-16,2019-10-16,2020-09-27,Original,2022-07-20
1573,339,2032,NC2032,Franchise,2021-08-28,1999-12-31,RALEIGH,NC,North Carolina,Eastern,560.0,RALEIGH-DURHAM (FAYETVLLE),Active,2.0,Southeast,0.0,2021-08-28,Operational,DomesticFranchise,RALEIGH-DURHAM (FAYETVLLE),2021-08-28,2021-08-28,2021-08-28,Original,2021-08-28
1574,495275,2564,TX2564,Franchise,2024-04-29,1999-12-31,SAN ANTONIO,TX,Texas,Unknown,641.0,SAN ANTONIO,Active,1.0,Southwest,0.0,2024-04-29,Operational,DomesticFranchise,SAN ANTONIO,2024-04-29,,2024-04-29,Original,2024-04-29
1576,433818,2562,PA2562,Franchise,2024-04-22,1999-12-31,LANCASTER,PA,Pennsylvania,Unknown,566.0,HARRISBURG-LNCSTR-LEB-YORK,Active,3.0,North,0.0,2024-04-22,Operational,DomesticFranchise,HARRISBURG-LNCSTR-LEB-YORK,,,2024-04-22,Original,2024-04-22
1577,1725,936,NY936,Corporate,2022-08-17,1999-12-31,NEW YORK,NY,New York,Eastern,501.0,NEW YORK,Active,3.0,North,0.0,2022-08-17,Operational,DomesticCorporate,NEW YORK,2022-09-01,2022-08-17,2022-08-17,Original,2022-08-17
1578,1724,935,NY935,Corporate,2022-09-23,1999-12-31,NEW YORK,NY,New York,Eastern,501.0,NEW YORK,Active,3.0,North,0.0,2022-09-23,Operational,DomesticCorporate,NEW YORK,2022-09-28,2022-09-27,2022-09-23,Original,2022-09-23
1579,260972,2526,NJ2526,Franchise,2024-04-26,1999-12-31,BAYONNE,NJ,New Jersey,Unknown,501.0,NEW YORK,Active,3.0,North,0.0,2024-04-26,Operational,DomesticFranchise,NEW YORK,2024-05-03,,2024-04-26,Original,2024-04-26
